Data,Hora,Temperatura (°C),Umidade (%),Peso (g),Luminosidade (lumens)
2023-01-20,23:00:00,23.2,73.4,0.0,271.5
2023-01-21,00:00:00,17.8,79.6,0.0,228.6
2023-01-21,01:00:00,19.0,80.0,0.0,151.6
2023-01-21,02:00:00,18.0,76.8,0.0,128.5
2023-01-21,03:00:00,19.5,78.0,0.0,234.8
2023-01-21,04:00:00,20.7,74.9,0.0,214.7
2023-01-21,05:00:00,18.8,79.0,0.0,127.7
2023-01-21,06:00:00,23.4,71.6,0.0,549.0
2023-01-21,07:00:00,23.8,70.9,0.0,548.6
2023-01-21,08:00:00,23.3,77.3,0.0,760.6
2023-01-21,09:00:00,25.2,76.4,0.0,797.4
2023-01-21,10:00:00,25.6,78.7,0.0,866.5
2023-01-21,11:00:00,24.4,67.0,0.0,939.0
2023-01-21,12:00:00,25.5,67.2,0.0,736.4
2023-01-21,13:00:00,25.7,62.7,0.0,915.8
2023-01-21,14:00:00,26.9,59.8,0.0,640.5
2023-01-21,15:00:00,24.4,62.6,0.0,803.7
2023-01-21,16:00:00,27.5,65.6,0.0,601.5
2023-01-21,17:00:00,27.0,64.3,0.0,627.2
2023-01-21,18:00:00,22.2,70.2,0.0,269.1
2023-01-21,19:00:00,21.0,74.9,0.0,155.0
2023-01-21,20:00:00,22.0,67.4,0.0,117.0
2023-01-21,21:00:00,21.6,68.0,0.0,298.0
2023-01-21,22:00:00,21.8,70.1,0.0,240.8
2023-01-21,23:00:00,21.6,68.3,0.0,116.0
2023-01-22,00:00:00,19.5,80.0,0.0,195.2
2023-01-22,01:00:00,19.6,80.0,0.0,155.9
2023-01-22,02:00:00,19.5,80.0,0.0,125.8
2023-01-22,03:00:00,19.0,80.0,0.0,140.6
2023-01-22,04:00:00,21.4,79.6,0.0,248.2
2023-01-22,05:00:00,19.5,76.7,0.0,247.4
2023-01-22,06:00:00,24.6,73.2,0.0,862.6
2023-01-22,07:00:00,23.6,74.6,0.0,691.7
2023-01-22,08:00:00,25.4,67.0,0.0,791.7
2023-01-22,09:00:00,24.3,73.7,0.0,668.4
2023-01-22,10:00:00,25.3,67.8,0.0,651.1
2023-01-22,11:00:00,24.5,69.2,0.0,989.1
2023-01-22,12:00:00,26.5,59.4,0.0,733.7
2023-01-22,13:00:00,25.1,65.6,0.0,547.8
2023-01-22,14:00:00,28.3,61.7,0.0,940.1
2023-01-22,15:00:00,26.9,60.4,0.0,545.7
2023-01-22,16:00:00,27.0,63.1,0.0,521.3
2023-01-22,17:00:00,26.3,60.8,0.0,861.0
2023-01-22,18:00:00,22.4,70.4,0.0,156.6
2023-01-22,19:00:00,22.2,77.5,0.0,166.7
2023-01-22,20:00:00,22.3,70.0,0.0,108.1
2023-01-22,21:00:00,22.1,70.2,0.0,172.0
2023-01-22,22:00:00,20.8,73.2,0.0,137.9
2023-01-22,23:00:00,20.4,77.4,0.0,221.0
2023-01-23,00:00:00,19.0,80.0,0.0,112.7
2023-01-23,01:00:00,21.0,80.0,0.0,296.1
2023-01-23,02:00:00,21.0,77.2,0.0,269.7
2023-01-23,03:00:00,20.0,80.0,0.0,153.8
2023-01-23,04:00:00,18.3,76.5,0.0,291.5
2023-01-23,05:00:00,19.2,80.0,0.0,105.2
2023-01-23,06:00:00,25.8,75.2,0.0,664.9
2023-01-23,07:00:00,23.8,72.8,0.0,898.3
2023-01-23,08:00:00,24.1,70.9,0.0,594.5
2023-01-23,09:00:00,23.4,70.3,0.0,818.0
2023-01-23,10:00:00,25.8,71.4,0.0,621.8
2023-01-23,11:00:00,25.1,75.7,0.0,667.0
2023-01-23,12:00:00,27.8,60.5,330.48,592.0
2023-01-23,13:00:00,27.0,63.2,0.0,604.2
2023-01-23,14:00:00,28.2,67.5,0.0,515.5
2023-01-23,15:00:00,26.5,67.0,0.0,826.8
2023-01-23,16:00:00,25.5,56.8,0.0,544.4
2023-01-23,17:00:00,26.7,61.0,0.0,670.6
2023-01-23,18:00:00,21.9,77.7,0.0,290.4
2023-01-23,19:00:00,21.8,71.3,0.0,172.5
2023-01-23,20:00:00,20.8,68.8,0.0,237.9
2023-01-23,21:00:00,21.5,68.0,0.0,273.8
2023-01-23,22:00:00,21.5,72.2,0.0,213.8
2023-01-23,23:00:00,21.9,72.4,0.0,282.8
2023-01-24,00:00:00,18.9,77.5,0.0,163.4
2023-01-24,01:00:00,19.7,74.6,0.0,299.4
2023-01-24,02:00:00,18.6,73.4,0.0,144.5
2023-01-24,03:00:00,19.7,74.3,0.0,113.8
2023-01-24,04:00:00,18.6,75.0,0.0,142.2
2023-01-24,05:00:00,19.6,75.0,0.0,249.8
2023-01-24,06:00:00,24.2,78.3,0.0,789.6
2023-01-24,07:00:00,23.8,67.8,0.0,573.1
2023-01-24,08:00:00,25.8,75.2,0.0,824.2
2023-01-24,09:00:00,25.0,69.4,0.0,581.5
2023-01-24,10:00:00,25.9,77.9,0.0,855.0
2023-01-24,11:00:00,24.2,72.7,0.0,588.8
2023-01-24,12:00:00,24.8,61.2,0.0,750.3
2023-01-24,13:00:00,28.2,60.1,0.0,656.6
2023-01-24,14:00:00,26.8,60.6,0.0,513.0
2023-01-24,15:00:00,25.3,56.9,0.0,968.9
2023-01-24,16:00:00,27.2,61.9,0.0,860.7
2023-01-24,17:00:00,25.9,69.2,0.0,931.5
2023-01-24,18:00:00,21.7,72.9,0.0,171.0
2023-01-24,19:00:00,22.0,70.5,0.0,274.3
2023-01-24,20:00:00,22.4,70.1,0.0,283.6
2023-01-24,21:00:00,21.5,76.1,0.0,284.7
2023-01-24,22:00:00,21.1,77.1,0.0,174.2
2023-01-24,23:00:00,21.8,66.5,0.0,103.3
2023-01-25,00:00:00,19.7,77.3,0.0,299.4
2023-01-25,01:00:00,21.3,76.7,0.0,247.8
2023-01-25,02:00:00,18.7,78.7,0.0,297.8
2023-01-25,03:00:00,19.8,73.1,0.0,161.0
2023-01-25,04:00:00,19.7,75.3,0.0,181.7
2023-01-25,05:00:00,21.0,80.0,0.0,229.8
2023-01-25,06:00:00,23.9,75.2,0.0,876.3
2023-01-25,07:00:00,24.8,71.4,0.0,573.0
2023-01-25,08:00:00,24.4,69.5,0.0,914.7
2023-01-25,09:00:00,25.2,71.5,0.0,951.5
2023-01-25,10:00:00,25.5,77.1,0.0,602.3
2023-01-25,11:00:00,24.3,71.8,0.0,562.0
2023-01-25,12:00:00,26.2,59.4,0.0,643.8
2023-01-25,13:00:00,27.2,64.3,0.0,859.2
2023-01-25,14:00:00,27.1,58.3,0.0,545.6
2023-01-25,15:00:00,24.6,60.0,0.0,841.7
2023-01-25,16:00:00,26.5,66.8,0.0,722.4
2023-01-25,17:00:00,24.9,67.9,0.0,887.5
2023-01-25,18:00:00,22.8,74.4,0.0,277.5
2023-01-25,19:00:00,21.6,75.6,0.0,176.6
2023-01-25,20:00:00,22.8,74.3,0.0,112.0
2023-01-25,21:00:00,20.5,72.4,0.0,132.4
2023-01-25,22:00:00,23.0,73.5,0.0,109.1
2023-01-25,23:00:00,21.2,67.4,0.0,137.6
2023-01-26,00:00:00,18.0,73.8,0.0,296.3
2023-01-26,01:00:00,19.9,74.7,0.0,224.3
2023-01-26,02:00:00,18.4,80.0,0.0,139.6
2023-01-26,03:00:00,19.4,77.2,0.0,259.3
2023-01-26,04:00:00,18.3,77.5,0.0,222.9
2023-01-26,05:00:00,18.5,70.1,0.0,145.4
2023-01-26,06:00:00,24.8,73.8,0.0,505.9
2023-01-26,07:00:00,25.8,70.0,0.0,727.5
2023-01-26,08:00:00,24.3,67.6,0.0,620.2
2023-01-26,09:00:00,25.1,71.8,0.0,681.6
2023-01-26,10:00:00,24.5,73.0,0.0,874.9
2023-01-26,11:00:00,24.4,76.0,0.0,934.4
2023-01-26,12:00:00,27.6,63.7,0.0,861.5
2023-01-26,13:00:00,25.5,59.1,0.0,935.4
2023-01-26,14:00:00,25.6,61.4,0.0,921.7
2023-01-26,15:00:00,27.2,57.0,0.0,998.1
2023-01-26,16:00:00,26.6,59.9,0.0,991.5
2023-01-26,17:00:00,25.8,58.0,0.0,846.3
2023-01-26,18:00:00,23.7,65.7,0.0,287.3
2023-01-26,19:00:00,22.9,69.6,0.0,121.3
2023-01-26,20:00:00,22.2,68.7,0.0,193.7
2023-01-26,21:00:00,22.6,70.0,0.0,300.0
2023-01-26,22:00:00,22.7,72.8,0.0,246.8
2023-01-26,23:00:00,22.0,72.2,0.0,288.5
2023-01-27,00:00:00,19.8,80.0,0.0,223.1
2023-01-27,01:00:00,18.6,80.0,0.0,181.3
2023-01-27,02:00:00,21.3,76.1,0.0,115.3
2023-01-27,03:00:00,18.9,71.9,0.0,267.8
2023-01-27,04:00:00,21.0,79.3,0.0,176.0
2023-01-27,05:00:00,18.1,80.0,0.0,161.6
2023-01-27,06:00:00,24.1,75.5,0.0,959.2
2023-01-27,07:00:00,25.1,74.1,0.0,836.2
2023-01-27,08:00:00,24.7,72.9,0.0,941.6
2023-01-27,09:00:00,25.5,69.7,0.0,882.8
2023-01-27,10:00:00,24.3,67.5,0.0,812.3
2023-01-27,11:00:00,24.0,72.7,0.0,859.1
2023-01-27,12:00:00,26.5,58.8,0.0,502.9
2023-01-27,13:00:00,27.3,64.7,0.0,920.9
2023-01-27,14:00:00,27.3,61.4,0.0,574.6
2023-01-27,15:00:00,25.2,64.5,0.0,939.5
2023-01-27,16:00:00,27.3,65.0,0.0,685.2
2023-01-27,17:00:00,25.4,63.3,0.0,585.0
2023-01-27,18:00:00,23.3,67.3,0.0,129.4
2023-01-27,19:00:00,22.2,71.1,0.0,222.2
2023-01-27,20:00:00,21.7,66.9,0.0,224.0
2023-01-27,21:00:00,23.3,68.7,0.0,294.8
2023-01-27,22:00:00,22.4,72.8,0.0,228.2
2023-01-27,23:00:00,20.3,72.2,0.0,252.0
2023-01-28,00:00:00,17.9,79.5,0.0,228.4
2023-01-28,01:00:00,20.2,74.4,0.0,253.6
2023-01-28,02:00:00,20.7,77.3,0.0,226.1
2023-01-28,03:00:00,21.6,79.6,0.0,155.5
2023-01-28,04:00:00,20.3,75.9,0.0,298.6
2023-01-28,05:00:00,20.4,80.0,0.0,130.4
2023-01-28,06:00:00,24.6,76.5,0.0,567.8
2023-01-28,07:00:00,24.5,67.0,0.0,930.1
2023-01-28,08:00:00,24.1,73.7,0.0,617.7
2023-01-28,09:00:00,25.4,67.6,0.0,756.3
2023-01-28,10:00:00,23.0,72.8,0.0,673.1
2023-01-28,11:00:00,24.6,75.4,0.0,585.0
2023-01-28,12:00:00,24.5,59.2,0.0,753.5
2023-01-28,13:00:00,24.2,60.3,0.0,523.6
2023-01-28,14:00:00,24.5,58.1,0.0,712.1
2023-01-28,15:00:00,27.5,61.1,0.0,550.7
2023-01-28,16:00:00,24.3,57.6,0.0,884.9
2023-01-28,17:00:00,26.3,61.6,0.0,731.4
2023-01-28,18:00:00,23.3,73.8,0.0,105.0
2023-01-28,19:00:00,20.7,72.3,0.0,142.8
2023-01-28,20:00:00,21.9,75.0,0.0,183.8
2023-01-28,21:00:00,22.1,72.6,0.0,159.9
2023-01-28,22:00:00,21.4,74.1,0.0,178.6
2023-01-28,23:00:00,22.3,66.9,0.0,101.9
2023-01-29,00:00:00,18.8,79.0,0.0,266.1
2023-01-29,01:00:00,20.5,80.0,0.0,227.5
2023-01-29,02:00:00,18.8,74.7,0.0,150.0
2023-01-29,03:00:00,18.1,78.6,0.0,146.2
2023-01-29,04:00:00,18.7,75.7,0.0,115.6
2023-01-29,05:00:00,18.7,72.7,0.0,209.5
2023-01-29,06:00:00,26.1,66.9,0.0,834.4
2023-01-29,07:00:00,25.7,72.7,0.0,505.4
2023-01-29,08:00:00,23.8,70.7,0.0,977.8
2023-01-29,09:00:00,26.6,76.4,0.0,950.3
2023-01-29,10:00:00,26.1,75.1,0.0,750.8
2023-01-29,11:00:00,23.5,70.4,0.0,667.6
2023-01-29,12:00:00,27.7,60.4,0.0,675.9
2023-01-29,13:00:00,24.9,62.4,0.0,874.3
2023-01-29,14:00:00,26.3,58.0,0.0,943.0
2023-01-29,15:00:00,26.3,63.2,0.0,721.4
2023-01-29,16:00:00,26.8,66.6,0.0,941.7
2023-01-29,17:00:00,25.9,65.2,0.0,897.3
2023-01-29,18:00:00,21.1,67.6,0.0,180.6
2023-01-29,19:00:00,21.7,74.0,0.0,113.7
2023-01-29,20:00:00,20.8,73.8,0.0,273.3
2023-01-29,21:00:00,21.9,75.6,0.0,117.9
2023-01-29,22:00:00,21.8,71.2,0.0,191.9
2023-01-29,23:00:00,23.2,73.3,0.0,224.8
2023-01-30,00:00:00,18.5,78.3,0.0,284.8
2023-01-30,01:00:00,19.9,76.6,0.0,218.0
2023-01-30,02:00:00,20.4,74.6,0.0,207.0
2023-01-30,03:00:00,18.5,76.2,0.0,269.6
2023-01-30,04:00:00,18.8,79.9,0.0,135.4
2023-01-30,05:00:00,21.0,79.4,0.0,181.7
2023-01-30,06:00:00,26.1,69.9,0.0,894.9
2023-01-30,07:00:00,25.1,72.9,0.0,811.8
2023-01-30,08:00:00,23.4,72.3,0.0,810.0
2023-01-30,09:00:00,23.9,67.0,0.0,987.5
2023-01-30,10:00:00,23.6,67.1,0.0,641.9
2023-01-30,11:00:00,25.7,68.2,0.0,874.9
2023-01-30,12:00:00,26.3,64.7,387.66,615.4
2023-01-30,13:00:00,25.9,62.8,0.0,781.6
2023-01-30,14:00:00,26.7,58.9,0.0,670.5
2023-01-30,15:00:00,26.0,64.3,0.0,963.7
2023-01-30,16:00:00,27.1,60.8,0.0,935.5
2023-01-30,17:00:00,26.8,57.6,0.0,601.5
2023-01-30,18:00:00,22.3,70.6,0.0,172.2
2023-01-30,19:00:00,22.2,72.0,0.0,110.9
2023-01-30,20:00:00,23.7,74.8,0.0,196.9
2023-01-30,21:00:00,21.6,73.9,0.0,270.9
2023-01-30,22:00:00,20.5,67.8,0.0,158.7
2023-01-30,23:00:00,20.8,69.0,0.0,148.9
2023-01-31,00:00:00,20.0,73.3,0.0,213.8
2023-01-31,01:00:00,18.5,77.1,0.0,173.4
2023-01-31,02:00:00,21.0,80.0,0.0,261.1
2023-01-31,03:00:00,19.6,72.0,0.0,102.9
2023-01-31,04:00:00,18.5,71.4,0.0,161.6
2023-01-31,05:00:00,17.8,76.6,0.0,136.2
2023-01-31,06:00:00,22.0,74.4,0.0,787.0
2023-01-31,07:00:00,25.4,74.3,0.0,855.8
2023-01-31,08:00:00,23.7,77.6,0.0,887.4
2023-01-31,09:00:00,24.6,69.6,0.0,673.7
2023-01-31,10:00:00,23.5,67.9,0.0,617.1
2023-01-31,11:00:00,25.6,70.1,0.0,729.3
2023-01-31,12:00:00,27.2,59.4,0.0,562.1
2023-01-31,13:00:00,26.6,60.3,0.0,849.5
2023-01-31,14:00:00,26.7,63.3,0.0,811.2
2023-01-31,15:00:00,25.1,62.9,0.0,946.9
2023-01-31,16:00:00,26.2,65.3,0.0,715.7
2023-01-31,17:00:00,27.1,62.7,0.0,512.3
2023-01-31,18:00:00,21.5,77.0,0.0,178.4
2023-01-31,19:00:00,22.6,70.0,0.0,116.6
2023-01-31,20:00:00,23.3,74.1,0.0,202.9
2023-01-31,21:00:00,22.7,75.9,0.0,214.1
2023-01-31,22:00:00,20.6,71.2,0.0,282.8
2023-01-31,23:00:00,20.7,75.1,0.0,148.2
2023-02-01,00:00:00,19.5,79.8,0.0,168.5
2023-02-01,01:00:00,20.8,76.7,0.0,123.9
2023-02-01,02:00:00,19.4,76.7,0.0,203.0
2023-02-01,03:00:00,20.9,75.5,0.0,104.6
2023-02-01,04:00:00,19.6,79.6,0.0,143.2
2023-02-01,05:00:00,21.0,76.3,0.0,245.4
2023-02-01,06:00:00,25.1,67.7,0.0,809.5
2023-02-01,07:00:00,25.9,74.1,0.0,806.8
2023-02-01,08:00:00,24.6,71.1,0.0,640.5
2023-02-01,09:00:00,25.2,70.2,0.0,572.1
2023-02-01,10:00:00,27.0,69.6,0.0,801.2
2023-02-01,11:00:00,27.0,66.8,0.0,602.4
2023-02-01,12:00:00,28.6,59.9,0.0,805.4
2023-02-01,13:00:00,28.8,57.3,0.0,842.9
2023-02-01,14:00:00,28.9,63.9,0.0,764.4
2023-02-01,15:00:00,27.4,59.5,0.0,591.9
2023-02-01,16:00:00,25.9,62.9,0.0,946.3
2023-02-01,17:00:00,28.1,66.5,0.0,508.6
2023-02-01,18:00:00,23.0,71.4,0.0,126.3
2023-02-01,19:00:00,23.0,74.3,0.0,103.4
2023-02-01,20:00:00,23.6,69.9,0.0,115.1
2023-02-01,21:00:00,22.8,73.1,0.0,251.2
2023-02-01,22:00:00,22.8,71.9,0.0,143.7
2023-02-01,23:00:00,22.1,70.9,0.0,182.6
2023-02-02,00:00:00,19.6,80.0,0.0,247.3
2023-02-02,01:00:00,20.6,79.0,0.0,207.2
2023-02-02,02:00:00,20.1,78.1,0.0,242.8
2023-02-02,03:00:00,20.7,80.0,0.0,117.2
2023-02-02,04:00:00,19.8,80.0,0.0,230.4
2023-02-02,05:00:00,20.3,77.8,0.0,137.7
2023-02-02,06:00:00,25.0,69.8,0.0,906.5
2023-02-02,07:00:00,25.2,71.6,0.0,887.9
2023-02-02,08:00:00,26.4,76.3,0.0,711.8
2023-02-02,09:00:00,26.0,72.4,0.0,699.0
2023-02-02,10:00:00,24.5,71.0,0.0,682.1
2023-02-02,11:00:00,25.8,72.7,0.0,707.1
2023-02-02,12:00:00,27.3,68.5,0.0,524.0
2023-02-02,13:00:00,27.8,56.2,0.0,961.3
2023-02-02,14:00:00,25.3,67.5,0.0,844.2
2023-02-02,15:00:00,26.0,57.8,0.0,610.9
2023-02-02,16:00:00,26.0,69.0,0.0,835.1
2023-02-02,17:00:00,25.9,67.0,0.0,864.0
2023-02-02,18:00:00,23.0,75.3,0.0,276.0
2023-02-02,19:00:00,24.1,76.1,0.0,119.6
2023-02-02,20:00:00,21.8,78.7,0.0,178.8
2023-02-02,21:00:00,23.3,75.5,0.0,264.5
2023-02-02,22:00:00,22.7,74.5,0.0,244.7
2023-02-02,23:00:00,22.8,68.6,0.0,165.1
2023-02-03,00:00:00,20.4,80.0,0.0,109.9
2023-02-03,01:00:00,19.6,71.6,0.0,108.5
2023-02-03,02:00:00,21.6,76.2,0.0,238.1
2023-02-03,03:00:00,20.1,80.0,0.0,270.1
2023-02-03,04:00:00,20.6,71.9,0.0,221.1
2023-02-03,05:00:00,19.6,80.0,0.0,101.2
2023-02-03,06:00:00,25.0,72.7,0.0,833.3
2023-02-03,07:00:00,24.7,75.0,0.0,726.2
2023-02-03,08:00:00,25.3,75.1,0.0,910.2
2023-02-03,09:00:00,26.9,72.4,0.0,659.6
2023-02-03,10:00:00,24.3,70.7,0.0,675.1
2023-02-03,11:00:00,25.9,77.7,0.0,951.1
2023-02-03,12:00:00,26.0,59.6,0.0,656.0
2023-02-03,13:00:00,27.9,62.6,0.0,698.1
2023-02-03,14:00:00,26.6,67.0,0.0,876.3
2023-02-03,15:00:00,28.2,68.5,0.0,562.5
2023-02-03,16:00:00,27.1,60.8,0.0,743.6
2023-02-03,17:00:00,27.6,63.5,0.0,915.1
2023-02-03,18:00:00,21.9,69.1,0.0,181.7
2023-02-03,19:00:00,22.0,71.6,0.0,214.5
2023-02-03,20:00:00,23.9,71.5,0.0,273.3
2023-02-03,21:00:00,24.5,76.6,0.0,138.5
2023-02-03,22:00:00,22.8,79.6,0.0,220.5
2023-02-03,23:00:00,22.4,71.1,0.0,182.3
2023-02-04,00:00:00,19.0,80.0,0.0,161.2
2023-02-04,01:00:00,19.6,70.9,0.0,219.6
2023-02-04,02:00:00,22.1,74.6,0.0,275.7
2023-02-04,03:00:00,20.2,80.0,0.0,291.2
2023-02-04,04:00:00,20.5,73.3,0.0,132.2
2023-02-04,05:00:00,21.4,80.0,0.0,244.7
2023-02-04,06:00:00,26.1,71.0,0.0,857.4
2023-02-04,07:00:00,24.6,72.2,0.0,688.6
2023-02-04,08:00:00,25.6,76.2,0.0,886.8
2023-02-04,09:00:00,25.3,77.3,0.0,577.5
2023-02-04,10:00:00,24.0,75.9,0.0,639.5
2023-02-04,11:00:00,25.3,74.1,0.0,551.0
2023-02-04,12:00:00,29.6,62.6,0.0,986.1
2023-02-04,13:00:00,28.8,68.6,0.0,595.8
2023-02-04,14:00:00,25.4,57.2,0.0,668.1
2023-02-04,15:00:00,26.8,62.2,0.0,637.4
2023-02-04,16:00:00,26.4,57.5,0.0,600.9
2023-02-04,17:00:00,28.4,65.4,0.0,642.5
2023-02-04,18:00:00,23.2,72.3,0.0,100.0
2023-02-04,19:00:00,23.8,72.1,0.0,288.6
2023-02-04,20:00:00,23.9,71.1,0.0,270.9
2023-02-04,21:00:00,22.9,72.0,0.0,199.8
2023-02-04,22:00:00,22.2,78.6,0.0,131.6
2023-02-04,23:00:00,21.9,70.8,0.0,185.2
2023-02-05,00:00:00,21.1,75.3,0.0,197.3
2023-02-05,01:00:00,21.7,73.3,0.0,254.4
2023-02-05,02:00:00,21.3,80.0,0.0,115.7
2023-02-05,03:00:00,20.1,75.4,0.0,129.6
2023-02-05,04:00:00,19.3,75.6,0.0,163.5
2023-02-05,05:00:00,19.9,74.2,0.0,288.3
2023-02-05,06:00:00,26.2,70.2,0.0,564.5
2023-02-05,07:00:00,24.2,71.7,0.0,937.6
2023-02-05,08:00:00,24.6,70.9,0.0,864.2
2023-02-05,09:00:00,24.9,73.4,0.0,952.2
2023-02-05,10:00:00,25.9,68.4,0.0,679.2
2023-02-05,11:00:00,25.8,77.7,0.0,602.8
2023-02-05,12:00:00,27.5,68.2,0.0,593.6
2023-02-05,13:00:00,27.8,61.1,0.0,891.4
2023-02-05,14:00:00,27.8,58.3,0.0,755.8
2023-02-05,15:00:00,28.8,66.2,0.0,694.0
2023-02-05,16:00:00,27.2,63.0,0.0,654.2
2023-02-05,17:00:00,27.8,65.5,0.0,785.2
2023-02-05,18:00:00,23.0,71.6,0.0,185.7
2023-02-05,19:00:00,23.6,69.5,0.0,273.1
2023-02-05,20:00:00,23.3,71.6,0.0,276.2
2023-02-05,21:00:00,24.1,74.0,0.0,278.3
2023-02-05,22:00:00,24.5,74.3,0.0,214.3
2023-02-05,23:00:00,22.5,72.0,0.0,262.9
2023-02-06,00:00:00,22.0,80.0,0.0,192.0
2023-02-06,01:00:00,19.4,78.8,0.0,176.7
2023-02-06,02:00:00,19.2,72.1,0.0,298.8
2023-02-06,03:00:00,20.4,79.9,0.0,171.8
2023-02-06,04:00:00,21.0,74.0,0.0,205.7
2023-02-06,05:00:00,21.5,80.0,0.0,246.9
2023-02-06,06:00:00,23.9,72.0,0.0,891.3
2023-02-06,07:00:00,25.7,78.6,0.0,950.2
2023-02-06,08:00:00,26.3,71.1,0.0,782.5
2023-02-06,09:00:00,26.6,69.0,0.0,796.8
2023-02-06,10:00:00,25.2,76.2,0.0,710.0
2023-02-06,11:00:00,25.1,75.7,0.0,619.7
2023-02-06,12:00:00,28.8,62.3,451.03,724.1
2023-02-06,13:00:00,26.4,61.0,0.0,887.2
2023-02-06,14:00:00,28.9,57.7,0.0,897.7
2023-02-06,15:00:00,29.3,58.5,0.0,995.1
2023-02-06,16:00:00,28.0,56.8,0.0,712.6
2023-02-06,17:00:00,28.6,59.5,0.0,669.5
2023-02-06,18:00:00,23.0,74.0,0.0,190.8
2023-02-06,19:00:00,24.1,71.9,0.0,241.0
2023-02-06,20:00:00,23.1,75.9,0.0,106.2
2023-02-06,21:00:00,22.5,75.1,0.0,267.7
2023-02-06,22:00:00,22.3,74.7,0.0,243.5
2023-02-06,23:00:00,22.6,73.5,0.0,118.4
2023-02-07,00:00:00,19.0,78.0,0.0,220.9
2023-02-07,01:00:00,19.1,80.0,0.0,174.8
2023-02-07,02:00:00,19.6,73.5,0.0,286.6
2023-02-07,03:00:00,21.3,79.4,0.0,250.9
2023-02-07,04:00:00,19.0,79.3,0.0,191.6
2023-02-07,05:00:00,21.5,77.9,0.0,230.6
2023-02-07,06:00:00,25.8,74.4,0.0,890.3
2023-02-07,07:00:00,26.0,67.8,0.0,760.0
2023-02-07,08:00:00,24.2,73.5,0.0,746.9
2023-02-07,09:00:00,25.9,76.2,0.0,581.5
2023-02-07,10:00:00,26.9,78.4,0.0,825.7
2023-02-07,11:00:00,25.9,77.9,0.0,622.7
2023-02-07,12:00:00,26.9,62.1,0.0,734.4
2023-02-07,13:00:00,25.9,66.3,0.0,960.2
2023-02-07,14:00:00,26.5,60.4,0.0,969.4
2023-02-07,15:00:00,29.3,58.7,0.0,546.4
2023-02-07,16:00:00,27.9,67.9,0.0,501.4
2023-02-07,17:00:00,28.1,65.0,0.0,711.5
2023-02-07,18:00:00,22.6,77.4,0.0,288.0
2023-02-07,19:00:00,22.9,71.3,0.0,246.0
2023-02-07,20:00:00,23.2,70.6,0.0,153.0
2023-02-07,21:00:00,22.7,67.4,0.0,111.9
2023-02-07,22:00:00,24.4,76.0,0.0,157.7
2023-02-07,23:00:00,22.5,73.6,0.0,237.6
2023-02-08,00:00:00,20.6,80.0,0.0,108.1
2023-02-08,01:00:00,20.5,77.4,0.0,245.0
2023-02-08,02:00:00,21.3,75.5,0.0,282.7
2023-02-08,03:00:00,22.2,71.3,0.0,185.9
2023-02-08,04:00:00,21.5,75.4,0.0,124.6
2023-02-08,05:00:00,21.8,76.4,0.0,163.0
2023-02-08,06:00:00,24.6,71.7,0.0,666.7
2023-02-08,07:00:00,25.9,65.6,0.0,652.2
2023-02-08,08:00:00,25.9,70.5,0.0,819.7
2023-02-08,09:00:00,25.7,77.0,0.0,984.8
2023-02-08,10:00:00,27.0,75.1,0.0,685.2
2023-02-08,11:00:00,25.8,69.5,0.0,650.5
2023-02-08,12:00:00,25.6,60.4,0.0,675.7
2023-02-08,13:00:00,26.8,65.0,0.0,933.8
2023-02-08,14:00:00,26.8,57.5,0.0,747.7
2023-02-08,15:00:00,27.5,63.9,0.0,990.5
2023-02-08,16:00:00,26.8,59.1,0.0,839.1
2023-02-08,17:00:00,27.4,57.2,0.0,986.7
2023-02-08,18:00:00,23.7,70.8,0.0,247.6
2023-02-08,19:00:00,23.4,70.7,0.0,293.4
2023-02-08,20:00:00,22.7,69.7,0.0,243.8
2023-02-08,21:00:00,24.2,68.9,0.0,293.9
2023-02-08,22:00:00,23.0,69.1,0.0,279.5
2023-02-08,23:00:00,22.5,74.0,0.0,183.7
2023-02-09,00:00:00,19.9,79.4,0.0,273.1
2023-02-09,01:00:00,21.4,73.2,0.0,123.2
2023-02-09,02:00:00,20.0,79.0,0.0,277.8
2023-02-09,03:00:00,21.9,75.2,0.0,214.1
2023-02-09,04:00:00,19.7,79.7,0.0,138.0
2023-02-09,05:00:00,19.8,73.5,0.0,247.1
2023-02-09,06:00:00,23.6,71.2,0.0,861.7
2023-02-09,07:00:00,24.3,69.7,0.0,706.3
2023-02-09,08:00:00,24.0,68.9,0.0,829.0
2023-02-09,09:00:00,24.9,78.3,0.0,887.6
2023-02-09,10:00:00,24.8,71.7,0.0,792.8
2023-02-09,11:00:00,26.6,72.8,0.0,775.1
2023-02-09,12:00:00,27.1,65.7,0.0,923.9
2023-02-09,13:00:00,27.5,67.9,0.0,868.6
2023-02-09,14:00:00,27.5,61.8,0.0,562.6
2023-02-09,15:00:00,28.0,59.4,0.0,854.6
2023-02-09,16:00:00,26.6,66.2,0.0,868.2
2023-02-09,17:00:00,28.2,61.3,0.0,836.1
2023-02-09,18:00:00,23.0,75.7,0.0,109.2
2023-02-09,19:00:00,23.2,76.5,0.0,187.7
2023-02-09,20:00:00,22.7,76.4,0.0,134.8
2023-02-09,21:00:00,22.4,75.1,0.0,263.9
2023-02-09,22:00:00,23.1,70.4,0.0,280.4
2023-02-09,23:00:00,24.4,65.6,0.0,133.1
